Notes-App.apk,"android.permission.WRITE_EXTERNAL_STORAGE",thedorkknightrises.notes.ui.activities.SettingsActivity,true,<thedorkknightrises.notes.ui.activities.SettingsActivity: void localRestore(android.view.View)>,true,<thedorkknightrises.notes.ui.activities.SettingsActivity: void localRestore(android.view.View)>,false,null,trueNotiSender.apk,"android.permission.WRITE_EXTERNAL_STORAGE",com.noti.sender.-$$Lambda$MainActivity,false,null,true,<com.noti.sender.MainActivity: void onCreate(android.os.Bundle)>,false,null,false
odyssey.apk,"android.permission.WRITE_EXTERNAL_STORAGE",org.gateshipone.odyssey.activities.-$$Lambda$OdysseyMainActivity,false,null,false,null,true,<androidx.core.app.ActivityCompat: boolean shouldShowRequestPermissionRationale(android.app.Activity,java.lang.String)>,false
odyssey.apk,"android.permission.WRITE_EXTERNAL_STORAGE",org.gateshipone.odyssey.fragments.FilesFragment,false,null,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.fragments.BookmarksFragment,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true
odyssey.apk,"android.permission.WRITE_EXTERNAL_STORAGE",org.gateshipone.odyssey.utils.FileExplorerHelper,false,null,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.artwork.network.artprovider.MusicBrainzProvider,true,<org.gateshipone.odyssey.utils.PermissionHelper: java.util.List getFilesForDirectory(android.content.Context,java.lang.String,java.io.FilenameFilter)>,false,null,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.models.ArtistModel,true,<org.gateshipone.odyssey.utils.PermissionHelper: android.database.Cursor query(android.content.Context,android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)>,false,null,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.artwork.network.InsertImageTask,true,<org.gateshipone.odyssey.utils.PermissionHelper: java.util.List getFilesForDirectory(android.content.Context,java.lang.String,java.io.FilenameFilter)>,false,null,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.artwork.-$$Lambda$ArtworkManager,true,<org.gateshipone.odyssey.utils.PermissionHelper: java.util.List getFilesForDirectory(android.content.Context,java.lang.String,java.io.FilenameFilter)>,false,null,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.utils.ThemeUtils,false,null,false,null,true,<androidx.core.app.ActivityCompat: boolean shouldShowRequestPermissionRationale(android.app.Activity,java.lang.String)>,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.utils.FileExplorerHelper,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.models.FileModel,true,<org.gateshipone.odyssey.utils.PermissionHelper: java.util.List getFilesForDirectory(android.content.Context,org.gateshipone.odyssey.models.FileModel)>,false,null,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.artwork.network.ArtworkRequestModel,true,<org.gateshipone.odyssey.utils.PermissionHelper: java.util.List getFilesForDirectory(android.content.Context,java.lang.String,java.io.FilenameFilter)>,false,null,false,null,false
odyssey.apk,"android.permission.WRITE_EXTERNAL_STORAGE",org.gateshipone.odyssey.fragments.SavedPlaylistsFragment,false,null,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.utils.NetworkUtils,true,<org.gateshipone.odyssey.utils.PermissionHelper: java.util.List getFilesForDirectory(android.content.Context,java.lang.String,java.io.FilenameFilter)>,false,null,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.artwork.ArtworkManager,true,<org.gateshipone.odyssey.utils.PermissionHelper: android.database.Cursor query(android.content.Context,android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)>,false,null,false,null,false
odyssey.apk,"android.permission.WRITE_EXTERNAL_STORAGE",org.gateshipone.odyssey.fragments.SettingsFragment,false,null,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.fragments.FilesFragment,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.views.NowPlayingView$NowPlayingDragStatusReceiver,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.utils.MediaStoreProjections,true,<org.gateshipone.odyssey.utils.PermissionHelper: android.database.Cursor query(android.content.Context,android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)>,false,null,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.mediascanner.MediaScannerService,true,<org.gateshipone.odyssey.utils.PermissionHelper: java.util.List getFilesForDirectory(android.content.Context,org.gateshipone.odyssey.models.FileModel)>,false,null,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.utils.CoverBitmapLoader,true,<org.gateshipone.odyssey.utils.PermissionHelper: android.database.Cursor query(android.content.Context,android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)>,false,null,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.fragments.SavedPlaylistsFragment,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,true
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.activities.-$$Lambda$OdysseyMainActivity,false,null,false,null,true,<androidx.core.app.ActivityCompat: boolean shouldShowRequestPermissionRationale(android.app.Activity,java.lang.String)>,false
odyssey.apk,"android.permission.WRITE_EXTERNAL_STORAGE",org.gateshipone.odyssey.activities.GenericActivity,false,null,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.activities.OdysseyMainActivity,true,<org.gateshipone.odyssey.utils.PermissionHelper: android.database.Cursor query(android.content.Context,android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)>,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void lambda$requestPermissionExternalStorage$0$OdysseyMainActivity(android.view.View)>,true,<androidx.core.app.ActivityCompat: boolean shouldShowRequestPermissionRationale(android.app.Activity,java.lang.String)>,true
odyssey.apk,"android.permission.WRITE_EXTERNAL_STORAGE",org.gateshipone.odyssey.views.NowPlayingView$NowPlayingDragStatusReceiver,false,null,true,<org.gateshipone.odyssey.activities.OdysseyMainActivity: void requestPermissionExternalStorage()>,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.artwork.network.ImageResponse,true,<org.gateshipone.odyssey.utils.PermissionHelper: java.util.List getFilesForDirectory(android.content.Context,java.lang.String,java.io.FilenameFilter)>,false,null,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.utils.MusicLibraryHelper,true,<org.gateshipone.odyssey.utils.PermissionHelper: java.util.List getFilesForDirectory(android.content.Context,java.lang.String,java.io.FilenameFilter)>,false,null,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.artwork.storage.ArtworkDatabaseManager,true,<org.gateshipone.odyssey.utils.PermissionHelper: android.database.Cursor query(android.content.Context,android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)>,false,null,false,null,false
odyssey.apk,"android.permission.READ_EXTERNAL_STORAGE",org.gateshipone.odyssey.utils.PermissionHelper,true,<org.gateshipone.odyssey.utils.PermissionHelper: android.database.Cursor query(android.content.Context,android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)>,false,null,false,null,falseogn-viewer-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",com.meisterschueler.ognviewer.activity.ManageIDsActivity,true,<com.meisterschueler.ognviewer.ui.ManageIDsFragment: boolean checkStoragePermissions(int)>,true,<com.meisterschueler.ognviewer.ui.ManageIDsFragment: boolean checkStoragePermissions(int)>,false,null,true
ogn-viewer-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",com.meisterschueler.ognviewer.ui.ManageIDsFragment,true,<com.meisterschueler.ognviewer.ui.ManageIDsFragment: boolean checkStoragePermissions(int)>,true,<com.meisterschueler.ognviewer.ui.ManageIDsFragment: boolean checkStoragePermissions(int)>,false,null,true
ogn-viewer-android.apk,"android.permission.ACCESS_COARSE_LOCATION",com.meisterschueler.ognviewer.activity.base.BaseActivity,true,<com.meisterschueler.ognviewer.activity.MapsActivity: void createFilterFromCurrentLocation()>,true,<com.meisterschueler.ognviewer.activity.MapsActivity: void createFilterFromCurrentLocation()>,false,null,true
ogn-viewer-android.apk,"android.permission.ACCESS_COARSE_LOCATION",com.meisterschueler.ognviewer.activity.MapsActivity,true,<com.meisterschueler.ognviewer.activity.MapsActivity: void zoomToCurrentLocation()>,true,<com.meisterschueler.ognviewer.activity.MapsActivity: void zoomToCurrentLocation()>,false,null,trueopacclient.apk,"android.permission.ACCESS_COARSE_LOCATION",de.geeksfactory.opacclient.frontend.LibraryListActivity,true,<de.geeksfactory.opacclient.frontend.LibraryListActivity: void showListGeo()>,true,<de.geeksfactory.opacclient.frontend.LibraryListActivity: void showListGeo()>,false,null,trueopenwallet-android.apk,"android.permission.CAMERA",com.openwallet.wallet.ui.ScanActivity,true,<com.openwallet.wallet.ui.ScanActivity: boolean hasCameraPermission()>,true,<com.openwallet.wallet.ui.ScanActivity: void askCameraPermission()>,false,null,trueosmeditor4android.apk,"android.permission.ACCESS_FINE_LOCATION",de.blau.android.Main,false,null,false,null,true,<f.g.d.a: boolean a(android.app.Activity,java.lang.String)>,false
osmeditor4android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",de.blau.android.Main,false,null,false,null,true,<f.g.d.a: boolean a(android.app.Activity,java.lang.String)>,falseosmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.listener.StillImageOnClickListener,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.CAMERA",net.osmtracker.view.VoiceRecDialog,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.activity.TrackDetailEditor,false,null,false,null,true,<androidx.core.app.ActivityCompat: boolean shouldShowRequestPermissionRationale(android.app.Activity,java.lang.String)>,false
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.view.TextNoteDialog,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.CAMERA",net.osmtracker.listener.TextNoteOnClickListener,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.listener.TagButtonOnClickListener,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.activity.OpenStreetMapUpload,true,<net.osmtracker.gpx.ExportTrackTask: void exportTrackAsGpx(long)>,false,null,false,null,false
osmtracker-android.apk,"android.permission.CAMERA",net.osmtracker.activity.TrackLogger,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.listener.SensorListener,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.gpx.ExportTrackTask,true,<net.osmtracker.gpx.ExportTrackTask: void exportTrackAsGpx(long)>,false,null,false,null,false
osmtracker-android.apk,"android.permission.RECORD_AUDIO",net.osmtracker.listener.TagButtonOnClickListener,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true
osmtracker-android.apk,"android.permission.RECORD_AUDIO",net.osmtracker.listener.PageButtonOnClickListener,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true
osmtracker-android.apk,"android.permission.RECORD_AUDIO",net.osmtracker.listener.SensorListener,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true
osmtracker-android.apk,"android.permission.CAMERA",net.osmtracker.listener.PressureListener,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.RECORD_AUDIO",net.osmtracker.view.VoiceRecDialog,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.activity.ButtonsPresets,true,<net.osmtracker.activity.ButtonsPresets: void onResume()>,true,<net.osmtracker.activity.ButtonsPresets: void onResume()>,true,<net.osmtracker.activity.ButtonsPresets: void onResume()>,true
osmtracker-android.apk,"android.permission.CAMERA",net.osmtracker.listener.VoiceRecOnClickListener,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.listener.PageButtonOnClickListener,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.CAMERA",net.osmtracker.listener.StillImageOnClickListener,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.layout.GpsStatusRecord,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.CAMERA",net.osmtracker.layout.UserDefinedLayout,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<androidx.core.app.ActivityCompat: boolean shouldShowRequestPermissionRationale(android.app.Activity,java.lang.String)>,true
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.view.VoiceRecDialog,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.listener.TextNoteOnClickListener,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.CAMERA",net.osmtracker.listener.TagButtonOnClickListener,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.CAMERA",net.osmtracker.listener.PageButtonOnClickListener,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.activity.TrackLogger,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.ACCESS_FINE_LOCATION",net.osmtracker.service.gps.GPSLogger,true,<net.osmtracker.service.gps.GPSLogger: void onCreate()>,false,null,false,null,false
osmtracker-android.apk,"android.permission.CAMERA",net.osmtracker.view.TextNoteDialog,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.RECORD_AUDIO",net.osmtracker.layout.GpsStatusRecord,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true
osmtracker-android.apk,"android.permission.CAMERA",net.osmtracker.listener.SensorListener,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.RECORD_AUDIO",net.osmtracker.activity.TrackLogger,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true
osmtracker-android.apk,"android.permission.RECORD_AUDIO",net.osmtracker.listener.PressureListener,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true
osmtracker-android.apk,"android.permission.CAMERA",net.osmtracker.layout.GpsStatusRecord,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.activity.TrackDetail,true,<net.osmtracker.activity.TrackDetail: boolean onOptionsItemSelected(android.view.MenuItem)>,true,<net.osmtracker.activity.TrackDetail: boolean onOptionsItemSelected(android.view.MenuItem)>,true,<net.osmtracker.activity.TrackDetail: boolean onOptionsItemSelected(android.view.MenuItem)>,true
osmtracker-android.apk,"android.permission.WRITE_EXTERNAL_STORAGE",net.osmtracker.listener.PressureListener,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true,<net.osmtracker.listener.StillImageOnClickListener: void onClick(android.view.View)>,true
osmtracker-android.apk,"android.permission.RECORD_AUDIO",net.osmtracker.listener.VoiceRecOnClickListener,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true,<net.osmtracker.activity.TrackLogger: android.app.Dialog onCreateDialog(int)>,true
